Date & Time;Conduct [uS/cm];Resist [ohm*cm];RawResist [ohm];Temp [C];OperTime [d];SerialNumber;I  [mA];I [mA];Latit GPS;Lontit GPS;Altit GPS [m];Battery [V];DeviceID
09.05.2013 05:15:00;1,9;538623;201496,3;17,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:20:00;1,8;565677,2;211617,1;17,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:25:00;1,8;547946,2;204984,1;17,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:30:00;1,8;560117,4;209537,2;17,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 05:35:00;1,8;556674,4;208249,2;17,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:40:00;1,8;555661,6;207870,3;17,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:45:00;1,8;553433,6;207036,9;17,09;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:50:00;1,8;558421,8;208902,9;17,07;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 05:55:00;1,8;547511,9;204821,6;17,07;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:00:00;1,8;559847,5;209436,3;17,09;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 06:05:00;1,8;555185,3;207692,2;17,09;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:10:00;1,8;557598,9;208595,1;17,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:15:00;1,8;561827,5;210177;17,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:20:00;1,8;556318,1;208115,9;17,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 06:25:00;1,8;552850,5;206818,7;17,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:30:00;1,8;564370,5;211128,3;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 06:35:00;1,8;551621,5;206359;17,17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:40:00;1,8;549054;205398,5;17,17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:45:00;1,8;562912,2;210582,8;17,17;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 06:50:00;1,8;559340;209246,4;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 06:55:00;1,8;568966,4;212847,6;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 07:00:00;1,8;567408,2;212264,7;17,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 07:05:00;1,8;565237,7;211452,7;17,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 07:10:00;1,8;552123,9;206546,9;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 07:15:00;1,8;552413,5;206655,3;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 07:20:00;1,8;551338,6;206253,1;17,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 07:30:00;1,8;566042,5;211753,8;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 07:35:00;1,8;549060,6;205400,9;17,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 07:40:00;1,8;551427,9;206286,5;17,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 07:45:00;1,8;557765,7;208657,5;17,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 07:50:00;1,8;552677,9;206754,2;17,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 07:55:00;1,8;561354,6;210000,1;17,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 08:00:00;1,8;571147,8;213663,7;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 08:05:00;1,8;549931;205726,6;17,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:10:00;1,8;568232,2;212572,9;17,22;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:15:00;1,8;546344,5;204384,8;17,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:20:00;1,8;561729,6;210140,4;17,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 08:25:00;1,8;564101,7;208545,1;17,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:30:00;1,7;580431,9;214582,3;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 08:35:00;1,8;563131,6;208186,4;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:40:00;1,8;553468,2;204613,9;17,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:45:00;1,8;551716,9;203966,5;17,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:50:00;1,7;573734,6;212106,3;17,4;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 08:55:00;1,8;569008;210358,9;17,44;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:00:00;1,8;571359;211228;17,45;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 09:05:00;1,8;569244,8;210446,5;17,46;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:10:00;1,8;566737,3;209519,4;17,48;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:15:00;1,8;570166;210787;17,5;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:20:00;1,7;578001;213683,6;17,51;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 09:25:00;1,7;574092,4;212238,6;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,63;002C885B
09.05.2013 09:30:00;1,7;574216,7;212284,5;17,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:35:00;1,7;575163,6;212634,6;17,57;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:40:00;1,8;558749,6;206566,4;17,59;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:45:00;1,8;562173,2;207832,1;17,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 09:50:00;1,8;570557,1;210931,6;17,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 09:55:00;1,8;568970,8;210345,2;17,46;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,67;002C885B
09.05.2013 10:00:00;1,7;582892,5;215491,9;17,39;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:05:00;1,7;575229,3;212658,9;17,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:10:00;1,8;568416,4;210140,2;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:15:00;1,8;555467,1;207797,6;17,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:20:00;1,8;561643,5;210108,2;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 10:25:00;1,8;554408,4;207401,5;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 10:30:00;1,8;567650,2;212355,2;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:35:00;1,8;563476,4;210793,8;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:40:00;1,8;561061,9;209890,6;17,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:45:00;1,8;564264,8;211088,8;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 10:50:00;1,8;557628,5;208606,2;17,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,55;002C885B
09.05.2013 10:55:00;1,8;564024,7;210999;17,23;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
09.05.2013 11:00:00;1,8;569614,8;210583,2;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:05:00;1,8;561432;207558,1;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:10:00;1,8;569021;210363,7;17,3;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:15:00;1,7;574684,2;212457,3;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:20:00;1,7;572801,2;211761,2;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:25:00;1,8;562091;207801,7;17,33;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 11:30:00;1,8;559198,2;206732,3;17,36;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:35:00;1,8;562534;207965,5;17,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:40:00;1,8;565546,7;209079,3;17,38;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:45:00;1,8;569088,5;210388,7;17,4;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:50:00;1,8;565440,6;209040;17,43;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 11:55:00;1,7;572685,3;211718,4;17,47;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 12:00:00;1,8;556448,9;205715,9;17,51;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:05:00;1,7;572639,5;211701,5;17,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:10:00;1,7;572857,3;211782;17,59;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:15:00;1,7;574180,8;212271,3;17,61;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:20:00;1,8;570011,2;210729,8;17,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:25:00;1,7;575780,3;212862,6;17,66;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
09.05.2013 12:30:00;1,7;587804,9;217308;17,7;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:35:00;1,7;584405,5;216051,3;17,7;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:40:00;1,7;577705,3;213574,2;17,71;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:45:00;1,7;571735,6;211367,3;17,7;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:50:00;1,7;582810,4;215461,6;17,69;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 12:55:00;1,8;567674,6;209866;17,7;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 13:00:00;1,7;579209,8;214130,4;17,68;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:05:00;1,7;576752,8;213222,1;17,67;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:10:00;1,7;584985,1;216265,5;17,65;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:15:00;1,7;573350,5;211964,3;17,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:20:00;1,7;573258,9;211930,4;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:25:00;1,8;563239;208226,1;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 13:30:00;1,8;569209,8;210433,5;17,61;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:35:00;1,8;565194,9;208949,2;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:40:00;1,7;571556,1;211300,9;17,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:45:00;1,7;575071,8;212600,7;17,59;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:50:00;1,7;572096,1;211500,5;17,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 13:55:00;1,7;576345,1;213071,4;17,59;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
09.05.2013 14:00:00;1,7;580591,1;214641,1;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:05:00;1,8;566612,1;209473,1;17,57;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:10:00;1,7;574661,9;212449,1;17,58;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:15:00;1,7;581561,3;214999,8;17,62;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:20:00;1,8;564884,4;208834,4;17,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:25:00;1,7;582955,3;215515,1;17,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:30:00;1,7;582456,9;212827;17,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:35:00;1,7;578407,2;211347,3;17,85;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:40:00;1,7;589684,9;215468,1;17,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:45:00;1,7;593111,9;216720,3;18,12;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:50:00;1,7;588752,9;215127,6;18,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 14:55:00;1,7;596401,1;215417,3;18,36;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 15:00:00;1,7;604079,9;218190,9;18,41;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 15:05:00;1,7;593722,7;214449,9;18,39;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 15:10:00;1,7;604535,5;218355,4;18,55;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 15:15:00;1,7;601512,9;217263,7;18,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 15:20:00;1,7;598651,2;216230,1;18,54;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 15:25:00;1,6;608920,4;219939,3;18,43;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
09.05.2013 15:30:00;1,6;617907,5;223185,3;18,47;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 15:35:00;1,6;611671,1;220932,8;18,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 15:40:00;1,7;599220,7;216435,8;18,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 15:45:00;1,6;609643,8;217698,3;18,84;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 15:55:00;1,6;638358;227951,8;18,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:00:00;1,6;616791;222782,1;18,7;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:05:00;1,6;613860,9;221723,7;18,73;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:10:00;1,6;618198,7;223290,5;18,69;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:15:00;1,6;616576;222704,4;18,68;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:20:00;1,6;626282;223639,6;18,91;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:25:00;1,6;643446,8;229769;19,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:30:00;1,6;628803,1;224539,9;18,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:35:00;1,6;624081,3;222853,8;18,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:40:00;1,6;635839,9;227052,6;19,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:45:00;1,6;641633,7;226547,1;19,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 16:50:00;1,6;632133,6;223192,8;19,52;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,64;002C885B
09.05.2013 16:55:00;1,6;639264,7;228275,6;19,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:00:00;1,6;617524,7;220512,4;19,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:05:00;1,6;608751,6;217379,6;18,95;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:10:00;1,6;620114,6;221437,3;19,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:15:00;1,6;627546,5;224091,1;19,11;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:20:00;1,6;635535,4;226943,9;19,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,68;002C885B
09.05.2013 17:25:00;1,6;623618,8;222688,6;19,19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:30:00;1,6;624759,5;223095,9;19;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:35:00;1,6;626639,9;223767,4;19,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,58;002C885B
09.05.2013 17:40:00;1,6;633420,3;226188,6;19,02;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:45:00;1,6;635018,7;226759,4;18,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 17:50:00;1,6;622449,7;222271,1;18,94;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
09.05.2013 17:55:00;1,6;637851,4;227770,9;18,97;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:00:00;1,6;632725,7;225940,6;18,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:05:00;1,6;619223,7;221119,1;18,83;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:10:00;1,6;629685,5;224855;18,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:15:00;1,6;614716,1;222032,6;18,72;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:20:00;1,6;615906;222462,4;18,71;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 18:25:00;1,6;626174,5;226171,3;18,63;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:30:00;1,6;623222;225104,9;18,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:35:00;1,6;621432,5;221907,9;18,77;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:40:00;1,6;620906,1;221719,9;18,91;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:45:00;1,6;615035,5;219623,6;18,92;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 18:50:00;1,6;612536,5;218731,2;19,08;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,61;002C885B
09.05.2013 18:55:00;1,6;630587,1;225176,9;19,24;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:00:00;1,6;632295,8;223250,1;19,4;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:05:00;1,6;640049,1;225987,7;19,53;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:10:00;1,6;634387,5;223988,7;19,45;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:15:00;1,6;631809,8;225613,5;19,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:20:00;1,6;610687;220577,3;18,6;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,62;002C885B
09.05.2013 19:25:00;1,6;612978,1;221404,8;18,26;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:30:00;1,7;591500,5;216131,5;18,01;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:35:00;1,7;585167,1;213817,3;17,82;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:40:00;1,7;578953,9;214035,8;17,64;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:45:00;1,7;587690,6;217265,8;17,49;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 19:50:00;1,7;581424,9;214949,3;17,44;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 19:55:00;1,8;567599,4;209838,1;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:00:00;1,8;559018,4;209126,1;17,21;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:05:00;1,8;564945,9;211343,5;17,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:10:00;1,8;557572,4;208585,2;17,13;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:15:00;1,8;550104,6;205791,5;17,14;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:20:00;1,8;561826,7;210176,7;17,15;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,6;002C885B
09.05.2013 20:25:00;1,8;555294,2;207732,9;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:30:00;1,8;567818,2;209919;17,28;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:35:00;1,8;561746,7;207674,4;17,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:40:00;1,8;564411,3;208659,5;17,27;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:45:00;1,8;553991,7;207245,6;17,2;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 20:50:00;1,8;564017,4;210996,2;17,1;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
09.05.2013 20:55:00;1,8;559833,9;209431,2;17,06;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 21:00:00;1,8;555638,3;207861,6;17,04;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 21:05:00;1,8;555281,3;207728,1;17,08;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 21:10:00;1,8;556418,8;208153,6;17,18;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 21:15:00;1,8;570531,7;210922,2;17,37;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 21:20:00;1,7;577889,9;213642,5;17,42;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
09.05.2013 21:25:00;1,8;564202;208582,1;17,49;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 21:30:00;1,8;556179,3;205616,2;17,56;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,57;002C885B
09.05.2013 21:35:00;1,8;566901,8;209580,2;17,47;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 21:40:00;1,8;553345,4;204568,5;17,35;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 21:45:00;1,8;565051,4;208896,2;17,31;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 21:50:00;1,8;562414;207921,1;17,38;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,59;002C885B
09.05.2013 21:55:00;1,8;569730,9;210626,2;17,32;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:00:00;1,8;567664,4;209862,2;17,29;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:05:00;1,8;565466;211538,1;17,25;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:10:00;1,8;566727,1;212009,9;17,16;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:15:00;1,8;550380;205894,5;17,09;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:20:00;1,7;576733,9;215753,4;17,03;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
09.05.2013 22:25:00;1,8;553571,1;207088,3;16,99;13;2060302;0;0;52.5004150 N;13.4522766 E;33;2,56;002C885B
