Date & Time;Höhe  [m];I [mA];Latit GPS;Lontit GPS;Altit GPS [m];Battery [V];DeviceID
10.01.2014 08:42:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:43:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:44:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:45:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:46:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:47:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:48:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:49:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:50:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:51:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:52:00;0,0175;4,59;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:53:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:54:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:55:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:56:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:57:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:58:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 08:59:00;0,0166;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:00:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:01:00;0,0166;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:02:00;0,0169;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:03:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:04:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:05:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:06:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:07:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:08:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:09:00;0,0165;4,55;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:10:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:11:00;0,0166;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:12:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:13:00;0,0166;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:14:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:15:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:16:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:17:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:18:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:19:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:20:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:21:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:22:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:23:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:24:00;0,0166;4,55;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:25:00;0,0169;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:26:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:27:00;0,0169;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:28:00;0,0173;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:29:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:30:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:31:00;0,0171;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:32:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:33:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:34:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:35:00;0,0165;4,55;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:36:00;0,0166;4,55;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:37:00;0,0169;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:38:00;0,0166;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:39:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:40:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:41:00;0,0166;4,55;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:42:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:43:00;0,0167;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:44:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:45:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:46:00;0,0169;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:47:00;0,017;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:48:00;0,0168;4,56;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:49:00;0,0172;4,57;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:50:00;0,0172;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:51:00;0,0174;4,58;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:52:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:53:00;0,0216;4,72;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:54:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:55:00;0,0225;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:56:00;0,0221;4,74;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:57:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:58:00;0,0224;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 09:59:00;0,0221;4,74;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:00:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:01:00;0,0219;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:02:00;0,022;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:03:00;0,0224;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:04:00;0,0223;4,74;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:05:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:06:00;0,022;4,74;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:07:00;0,0224;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:08:00;0,0223;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:09:00;0,0224;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:10:00;0,023;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:11:00;0,023;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:12:00;0,0234;4,78;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:13:00;0,023;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:14:00;0,0229;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:15:00;0,0232;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:16:00;0,0229;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:17:00;0,0229;4,76;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:18:00;0,023;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:19:00;0,023;4,77;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:20:00;0,0227;4,76;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:21:00;0,0227;4,76;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:22:00;0,0232;4,78;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:23:00;0,0221;4,74;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:24:00;0,0224;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:25:00;0,0223;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:26:00;0,0228;4,76;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:27:00;0,0222;4,74;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:28:00;0,0224;4,75;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:29:00;0,022;4,74;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:30:00;0,0226;4,76;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:31:00;0,0223;4,75;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:32:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:33:00;0,0224;4,75;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:34:00;0,0223;4,75;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:35:00;0,0219;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:36:00;0,0219;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:37:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:38:00;0,0217;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:39:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:40:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:41:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,58;002C8A4B
10.01.2014 10:42:00;0,0223;4,75;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:43:00;0,0219;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:44:00;0,0216;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:45:00;0,0217;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:46:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:47:00;0,0221;4,74;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:48:00;0,0217;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:49:00;0,0221;4,74;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:50:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:51:00;0,0218;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:52:00;0,0214;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:53:00;0,0219;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:54:00;0,0216;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:55:00;0,0217;4,73;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:56:00;0,0214;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:57:00;0,0214;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:58:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 10:59:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:00:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:01:00;0,0212;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:02:00;0,0216;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:03:00;0,0213;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:04:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:05:00;0,0212;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:06:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:07:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:08:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:09:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:10:00;0,0205;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:11:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:12:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:13:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:14:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:15:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:16:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:17:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:18:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:19:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:20:00;0,0212;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:21:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:22:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:23:00;0,0209;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:24:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:25:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:26:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:27:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:28:00;0,0205;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:29:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:30:00;0,0215;4,72;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:31:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:32:00;0,0211;4,71;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:33:00;0,0208;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:34:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:35:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:36:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:37:00;0,0211;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:38:00;0,021;4,7;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:39:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:40:00;0,0205;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:41:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:42:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:43:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:44:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:45:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:46:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:47:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:48:00;0,0202;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:49:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:50:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:51:00;0,0205;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:52:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:53:00;0,0207;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:54:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:55:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:56:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:57:00;0,0204;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:58:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 11:59:00;0,0206;4,69;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:00:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:01:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:02:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:03:00;0,0198;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:04:00;0,0202;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:05:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:06:00;0,0199;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:07:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:08:00;0,0199;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:09:00;0,0199;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:10:00;0,0203;4,68;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:11:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:12:00;0,0201;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:13:00;0,0196;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:14:00;0,0196;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:15:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:16:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:17:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:18:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:19:00;0,0199;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:20:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:21:00;0,0196;4,65;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:22:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:23:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:24:00;0,0194;4,65;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:25:00;0,0196;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:26:00;0,0197;4,66;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:27:00;0,0195;4,65;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:28:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:29:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:30:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:31:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:32:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:33:00;0,0193;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:34:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:35:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:36:00;0,02;4,67;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:37:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:38:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:39:00;0,0187;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:40:00;0,0193;4,65;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:41:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:42:00;0,0189;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:43:00;0,0192;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:44:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:45:00;0,0187;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:46:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:47:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:48:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:49:00;0,0191;4,64;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:50:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:51:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:52:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:53:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:54:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:55:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:56:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:57:00;0,0187;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:58:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 12:59:00;0,0182;4,61;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:00:00;0,0184;4,61;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:01:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:02:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:03:00;0,0184;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:04:00;0,0185;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:05:00;0,0188;4,63;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:06:00;0,0179;4,6;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:07:00;0,0181;4,61;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:08:00;0,0186;4,62;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:09:00;0,018;4,6;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:10:00;0,0181;4,6;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:11:00;0,0247;4,83;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:12:00;0,0241;4,81;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:13:00;0,0235;4,78;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:14:00;0,0226;4,75;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
10.01.2014 13:15:00;0,0222;4,74;52.5402066 N;13.5171733 E;105;2,57;002C8A4B
